Region,Province,Commodity_Name,Unit,Year,Month,Retail_Price
XII - SOCCSKSARGEN,Sultan Kudarat,OKRA,1 KG,2023,March,48.75
XII - SOCCSKSARGEN,City of General Santos,CUCUMBER (PIPINO),1 KG,2023,March,45.25
XII - SOCCSKSARGEN,City of General Santos,"EGGPLANT, LONG, PURPLE",1 KG,2023,March,67.75
XII - SOCCSKSARGEN,City of General Santos,TOMATO,1 KG,2023,March,62.25
XII - SOCCSKSARGEN,City of General Santos,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,March,70.17
XII - SOCCSKSARGEN,City of General Santos,CHAYOTE,1 KG,2023,March,29.4
XII - SOCCSKSARGEN,City of General Santos,COMMON GOURD (UPO),1 KG,2023,March,40.25
XII - SOCCSKSARGEN,City of General Santos,PATOLA,1 KG,2023,March,
XII - SOCCSKSARGEN,City of General Santos,SQUASH,1 KG,2023,March,36.33
XII - SOCCSKSARGEN,City of General Santos,OKRA,1 KG,2023,March,69.04
XIII - Caraga,Agusan del Norte,CUCUMBER (PIPINO),1 KG,2023,March,66.25
XIII - Caraga,Agusan del Norte,"EGGPLANT, LONG, PURPLE",1 KG,2023,March,82.5
XIII - Caraga,Agusan del Norte,TOMATO,1 KG,2023,March,72.5
XIII - Caraga,Agusan del Norte,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,March,101.25
XIII - Caraga,Agusan del Norte,CHAYOTE,1 KG,2023,March,39.5
XIII - Caraga,Agusan del Norte,COMMON GOURD (UPO),1 KG,2023,March,58.75
XIII - Caraga,Agusan del Norte,PATOLA,1 KG,2023,March,
XIII - Caraga,Agusan del Norte,SQUASH,1 KG,2023,March,50.0
XIII - Caraga,Agusan del Norte,OKRA,1 KG,2023,March,
XIII - Caraga,Agusan del Sur,CUCUMBER (PIPINO),1 KG,2023,March,50.0
XIII - Caraga,Agusan del Sur,"EGGPLANT, LONG, PURPLE",1 KG,2023,March,73.75
XIII - Caraga,Agusan del Sur,TOMATO,1 KG,2023,March,68.13
XIII - Caraga,Agusan del Sur,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,March,97.5
XIII - Caraga,Agusan del Sur,CHAYOTE,1 KG,2023,March,31.88
XIII - Caraga,Agusan del Sur,COMMON GOURD (UPO),1 KG,2023,March,55.0
XIII - Caraga,Agusan del Sur,PATOLA,1 KG,2023,March,76.25
XIII - Caraga,Agusan del Sur,SQUASH,1 KG,2023,March,45.63
XIII - Caraga,Agusan del Sur,OKRA,1 KG,2023,March,92.5
XIII - Caraga,Dinagat Islands,CUCUMBER (PIPINO),1 KG,2023,March,66.67
XIII - Caraga,Dinagat Islands,"EGGPLANT, LONG, PURPLE",1 KG,2023,March,97.5
XIII - Caraga,Dinagat Islands,TOMATO,1 KG,2023,March,93.33
XIII - Caraga,Dinagat Islands,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,March,121.67
XIII - Caraga,Dinagat Islands,CHAYOTE,1 KG,2023,March,35.0
XIII - Caraga,Dinagat Islands,COMMON GOURD (UPO),1 KG,2023,March,
XIII - Caraga,Dinagat Islands,PATOLA,1 KG,2023,March,
XIII - Caraga,Dinagat Islands,SQUASH,1 KG,2023,March,52.5
XIII - Caraga,Dinagat Islands,OKRA,1 KG,2023,March,
XIII - Caraga,Surigao del Norte,CUCUMBER (PIPINO),1 KG,2023,March,76.25
XIII - Caraga,Surigao del Norte,"EGGPLANT, LONG, PURPLE",1 KG,2023,March,92.5
XIII - Caraga,Surigao del Norte,TOMATO,1 KG,2023,March,83.75
XIII - Caraga,Surigao del Norte,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,March,122.5
XIII - Caraga,Surigao del Norte,CHAYOTE,1 KG,2023,March,41.88
XIII - Caraga,Surigao del Norte,COMMON GOURD (UPO),1 KG,2023,March,
XIII - Caraga,Surigao del Norte,PATOLA,1 KG,2023,March,
XIII - Caraga,Surigao del Norte,SQUASH,1 KG,2023,March,56.25
XIII - Caraga,Surigao del Norte,OKRA,1 KG,2023,March,
XIII - Caraga,Surigao del Sur,CUCUMBER (PIPINO),1 KG,2023,March,56.25
XIII - Caraga,Surigao del Sur,"EGGPLANT, LONG, PURPLE",1 KG,2023,March,75.63
XIII - Caraga,Surigao del Sur,TOMATO,1 KG,2023,March,61.25
XIII - Caraga,Surigao del Sur,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,March,97.5
XIII - Caraga,Surigao del Sur,CHAYOTE,1 KG,2023,March,
XIII - Caraga,Surigao del Sur,COMMON GOURD (UPO),1 KG,2023,March,
XIII - Caraga,Surigao del Sur,PATOLA,1 KG,2023,March,67.5
XIII - Caraga,Surigao del Sur,SQUASH,1 KG,2023,March,43.75
XIII - Caraga,Surigao del Sur,OKRA,1 KG,2023,March,88.75
XIII - Caraga,City of Butuan,CUCUMBER (PIPINO),1 KG,2023,March,72.1
XIII - Caraga,City of Butuan,"EGGPLANT, LONG, PURPLE",1 KG,2023,March,108.92
XIII - Caraga,City of Butuan,TOMATO,1 KG,2023,March,82.83
XIII - Caraga,City of Butuan,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,March,137.17
XIII - Caraga,City of Butuan,CHAYOTE,1 KG,2023,March,45.67
XIII - Caraga,City of Butuan,COMMON GOURD (UPO),1 KG,2023,March,
XIII - Caraga,City of Butuan,PATOLA,1 KG,2023,March,
XIII - Caraga,City of Butuan,SQUASH,1 KG,2023,March,58.17
XIII - Caraga,City of Butuan,OKRA,1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,CUCUMBER (PIPINO),1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,"EGGPLANT, LONG, PURPLE",1 KG,2023,March,84.29
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,TOMATO,1 KG,2023,March,90.01
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,March,102.86
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,CHAYOTE,1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,COMMON GOURD (UPO),1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,PATOLA,1 KG,2023,March,65.7
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,SQUASH,1 KG,2023,March,40.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,OKRA,1 KG,2023,March,75.71
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,CUCUMBER (PIPINO),1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,"EGGPLANT, LONG, PURPLE",1 KG,2023,March,69.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,TOMATO,1 KG,2023,March,83.5
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,March,89.5
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,CHAYOTE,1 KG,2023,March,25.75
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,COMMON GOURD (UPO),1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,PATOLA,1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,SQUASH,1 KG,2023,March,27.75
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,OKRA,1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,CUCUMBER (PIPINO),1 KG,2023,March,37.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,"EGGPLANT, LONG, PURPLE",1 KG,2023,March,47.13
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,TOMATO,1 KG,2023,March,53.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,March,59.38
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,CHAYOTE,1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,COMMON GOURD (UPO),1 KG,2023,March,30.88
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,PATOLA,1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,SQUASH,1 KG,2023,March,28.33
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,OKRA,1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,CUCUMBER (PIPINO),1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,"EGGPLANT, LONG, PURPLE",1 KG,2023,March,43.75
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,TOMATO,1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,March,118.12
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,CHAYOTE,1 KG,2023,March,29.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,COMMON GOURD (UPO),1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,PATOLA,1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,SQUASH,1 KG,2023,March,16.75
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,OKRA,1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,CUCUMBER (PIPINO),1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,"EGGPLANT, LONG, PURPLE",1 KG,2023,March,107.14
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,TOMATO,1 KG,2023,March,75.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,March,111.67
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,CHAYOTE,1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,COMMON GOURD (UPO),1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,PATOLA,1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,SQUASH,1 KG,2023,March,65.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,OKRA,1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,CUCUMBER (PIPINO),1 KG,2023,March,54.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,"EGGPLANT, LONG, PURPLE",1 KG,2023,March,71.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,TOMATO,1 KG,2023,March,53.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,March,107.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,CHAYOTE,1 KG,2023,March,35.8
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,COMMON GOURD (UPO),1 KG,2023,March,50.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,PATOLA,1 KG,2023,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,SQUASH,1 KG,2023,March,40.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,OKRA,1 KG,2023,March,
CAR - Cordillera Administrative Region,Abra,CUCUMBER (PIPINO),1 KG,2023,April,76.67
CAR - Cordillera Administrative Region,Abra,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,50.0
CAR - Cordillera Administrative Region,Abra,TOMATO,1 KG,2023,April,31.25
CAR - Cordillera Administrative Region,Abra,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,81.25
CAR - Cordillera Administrative Region,Abra,CHAYOTE,1 KG,2023,April,
CAR - Cordillera Administrative Region,Abra,COMMON GOURD (UPO),1 KG,2023,April,
CAR - Cordillera Administrative Region,Abra,PATOLA,1 KG,2023,April,
CAR - Cordillera Administrative Region,Abra,SQUASH,1 KG,2023,April,
CAR - Cordillera Administrative Region,Abra,OKRA,1 KG,2023,April,
CAR - Cordillera Administrative Region,Apayao,CUCUMBER (PIPINO),1 KG,2023,April,
CAR - Cordillera Administrative Region,Apayao,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,66.25
CAR - Cordillera Administrative Region,Apayao,TOMATO,1 KG,2023,April,37.66
CAR - Cordillera Administrative Region,Apayao,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,82.5
CAR - Cordillera Administrative Region,Apayao,CHAYOTE,1 KG,2023,April,
CAR - Cordillera Administrative Region,Apayao,COMMON GOURD (UPO),1 KG,2023,April,
CAR - Cordillera Administrative Region,Apayao,PATOLA,1 KG,2023,April,
CAR - Cordillera Administrative Region,Apayao,SQUASH,1 KG,2023,April,48.13
CAR - Cordillera Administrative Region,Apayao,OKRA,1 KG,2023,April,
CAR - Cordillera Administrative Region,Benguet,CUCUMBER (PIPINO),1 KG,2023,April,68.0
CAR - Cordillera Administrative Region,Benguet,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,74.75
CAR - Cordillera Administrative Region,Benguet,TOMATO,1 KG,2023,April,42.38
CAR - Cordillera Administrative Region,Benguet,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,109.25
CAR - Cordillera Administrative Region,Benguet,CHAYOTE,1 KG,2023,April,40.38
CAR - Cordillera Administrative Region,Benguet,COMMON GOURD (UPO),1 KG,2023,April,50.63
CAR - Cordillera Administrative Region,Benguet,PATOLA,1 KG,2023,April,
CAR - Cordillera Administrative Region,Benguet,SQUASH,1 KG,2023,April,59.5
CAR - Cordillera Administrative Region,Benguet,OKRA,1 KG,2023,April,
CAR - Cordillera Administrative Region,Ifugao,CUCUMBER (PIPINO),1 KG,2023,April,45.71
CAR - Cordillera Administrative Region,Ifugao,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,57.14
CAR - Cordillera Administrative Region,Ifugao,TOMATO,1 KG,2023,April,27.14
CAR - Cordillera Administrative Region,Ifugao,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,81.43
CAR - Cordillera Administrative Region,Ifugao,CHAYOTE,1 KG,2023,April,41.43
CAR - Cordillera Administrative Region,Ifugao,COMMON GOURD (UPO),1 KG,2023,April,
CAR - Cordillera Administrative Region,Ifugao,PATOLA,1 KG,2023,April,
CAR - Cordillera Administrative Region,Ifugao,SQUASH,1 KG,2023,April,31.43
CAR - Cordillera Administrative Region,Ifugao,OKRA,1 KG,2023,April,
CAR - Cordillera Administrative Region,Kalinga,CUCUMBER (PIPINO),1 KG,2023,April,
CAR - Cordillera Administrative Region,Kalinga,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,37.5
CAR - Cordillera Administrative Region,Kalinga,TOMATO,1 KG,2023,April,20.63
CAR - Cordillera Administrative Region,Kalinga,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,66.25
CAR - Cordillera Administrative Region,Kalinga,CHAYOTE,1 KG,2023,April,25.63
CAR - Cordillera Administrative Region,Kalinga,COMMON GOURD (UPO),1 KG,2023,April,
CAR - Cordillera Administrative Region,Kalinga,PATOLA,1 KG,2023,April,
CAR - Cordillera Administrative Region,Kalinga,SQUASH,1 KG,2023,April,35.0
CAR - Cordillera Administrative Region,Kalinga,OKRA,1 KG,2023,April,
CAR - Cordillera Administrative Region,Mountain Province,CUCUMBER (PIPINO),1 KG,2023,April,
CAR - Cordillera Administrative Region,Mountain Province,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,78.13
CAR - Cordillera Administrative Region,Mountain Province,TOMATO,1 KG,2023,April,48.75
CAR - Cordillera Administrative Region,Mountain Province,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,121.25
CAR - Cordillera Administrative Region,Mountain Province,CHAYOTE,1 KG,2023,April,
CAR - Cordillera Administrative Region,Mountain Province,COMMON GOURD (UPO),1 KG,2023,April,
CAR - Cordillera Administrative Region,Mountain Province,PATOLA,1 KG,2023,April,
CAR - Cordillera Administrative Region,Mountain Province,SQUASH,1 KG,2023,April,55.0
CAR - Cordillera Administrative Region,Mountain Province,OKRA,1 KG,2023,April,
CAR - Cordillera Administrative Region,City of Baguio,CUCUMBER (PIPINO),1 KG,2023,April,70.08
CAR - Cordillera Administrative Region,City of Baguio,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,81.83
CAR - Cordillera Administrative Region,City of Baguio,TOMATO,1 KG,2023,April,45.9
CAR - Cordillera Administrative Region,City of Baguio,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,108.25
CAR - Cordillera Administrative Region,City of Baguio,CHAYOTE,1 KG,2023,April,41.25
CAR - Cordillera Administrative Region,City of Baguio,COMMON GOURD (UPO),1 KG,2023,April,49.25
CAR - Cordillera Administrative Region,City of Baguio,PATOLA,1 KG,2023,April,
CAR - Cordillera Administrative Region,City of Baguio,SQUASH,1 KG,2023,April,56.1
CAR - Cordillera Administrative Region,City of Baguio,OKRA,1 KG,2023,April,
I - Ilocos Region,Ilocos Norte,CUCUMBER (PIPINO),1 KG,2023,April,97.5
I - Ilocos Region,Ilocos Norte,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,82.5
I - Ilocos Region,Ilocos Norte,TOMATO,1 KG,2023,April,38.13
I - Ilocos Region,Ilocos Norte,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,
I - Ilocos Region,Ilocos Norte,CHAYOTE,1 KG,2023,April,
I - Ilocos Region,Ilocos Norte,COMMON GOURD (UPO),1 KG,2023,April,
I - Ilocos Region,Ilocos Norte,PATOLA,1 KG,2023,April,
I - Ilocos Region,Ilocos Norte,SQUASH,1 KG,2023,April,52.5
I - Ilocos Region,Ilocos Norte,OKRA,1 KG,2023,April,
I - Ilocos Region,Ilocos Sur,CUCUMBER (PIPINO),1 KG,2023,April,
I - Ilocos Region,Ilocos Sur,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,56.88
I - Ilocos Region,Ilocos Sur,TOMATO,1 KG,2023,April,40.63
I - Ilocos Region,Ilocos Sur,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,108.75
I - Ilocos Region,Ilocos Sur,CHAYOTE,1 KG,2023,April,
I - Ilocos Region,Ilocos Sur,COMMON GOURD (UPO),1 KG,2023,April,
I - Ilocos Region,Ilocos Sur,PATOLA,1 KG,2023,April,88.75
I - Ilocos Region,Ilocos Sur,SQUASH,1 KG,2023,April,50.63
I - Ilocos Region,Ilocos Sur,OKRA,1 KG,2023,April,74.38
I - Ilocos Region,La Union,CUCUMBER (PIPINO),1 KG,2023,April,65.0
I - Ilocos Region,La Union,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,51.88
I - Ilocos Region,La Union,TOMATO,1 KG,2023,April,20.63
I - Ilocos Region,La Union,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,
I - Ilocos Region,La Union,CHAYOTE,1 KG,2023,April,42.5
I - Ilocos Region,La Union,COMMON GOURD (UPO),1 KG,2023,April,
I - Ilocos Region,La Union,PATOLA,1 KG,2023,April,
I - Ilocos Region,La Union,SQUASH,1 KG,2023,April,
I - Ilocos Region,La Union,OKRA,1 KG,2023,April,
I - Ilocos Region,Pangasinan,CUCUMBER (PIPINO),1 KG,2023,April,90.13
I - Ilocos Region,Pangasinan,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,66.25
I - Ilocos Region,Pangasinan,TOMATO,1 KG,2023,April,23.75
I - Ilocos Region,Pangasinan,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,102.25
I - Ilocos Region,Pangasinan,CHAYOTE,1 KG,2023,April,36.13
I - Ilocos Region,Pangasinan,COMMON GOURD (UPO),1 KG,2023,April,
I - Ilocos Region,Pangasinan,PATOLA,1 KG,2023,April,56.25
I - Ilocos Region,Pangasinan,SQUASH,1 KG,2023,April,46.88
I - Ilocos Region,Pangasinan,OKRA,1 KG,2023,April,
II - Cagayan Valley,Batanes,CUCUMBER (PIPINO),1 KG,2023,April,
II - Cagayan Valley,Batanes,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,160.0
II - Cagayan Valley,Batanes,TOMATO,1 KG,2023,April,86.25
II - Cagayan Valley,Batanes,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,173.75
II - Cagayan Valley,Batanes,CHAYOTE,1 KG,2023,April,
II - Cagayan Valley,Batanes,COMMON GOURD (UPO),1 KG,2023,April,65.71
II - Cagayan Valley,Batanes,PATOLA,1 KG,2023,April,
II - Cagayan Valley,Batanes,SQUASH,1 KG,2023,April,70.63
II - Cagayan Valley,Batanes,OKRA,1 KG,2023,April,122.5
II - Cagayan Valley,Cagayan,CUCUMBER (PIPINO),1 KG,2023,April,59.63
II - Cagayan Valley,Cagayan,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,47.5
II - Cagayan Valley,Cagayan,TOMATO,1 KG,2023,April,21.25
II - Cagayan Valley,Cagayan,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,61.25
II - Cagayan Valley,Cagayan,CHAYOTE,1 KG,2023,April,23.13
II - Cagayan Valley,Cagayan,COMMON GOURD (UPO),1 KG,2023,April,
II - Cagayan Valley,Cagayan,PATOLA,1 KG,2023,April,
II - Cagayan Valley,Cagayan,SQUASH,1 KG,2023,April,31.88
II - Cagayan Valley,Cagayan,OKRA,1 KG,2023,April,
II - Cagayan Valley,Isabela,CUCUMBER (PIPINO),1 KG,2023,April,67.5
II - Cagayan Valley,Isabela,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,65.0
II - Cagayan Valley,Isabela,TOMATO,1 KG,2023,April,27.75
II - Cagayan Valley,Isabela,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,
II - Cagayan Valley,Isabela,CHAYOTE,1 KG,2023,April,46.25
II - Cagayan Valley,Isabela,COMMON GOURD (UPO),1 KG,2023,April,
II - Cagayan Valley,Isabela,PATOLA,1 KG,2023,April,
II - Cagayan Valley,Isabela,SQUASH,1 KG,2023,April,
II - Cagayan Valley,Isabela,OKRA,1 KG,2023,April,80.0
II - Cagayan Valley,Nueva Vizcaya,CUCUMBER (PIPINO),1 KG,2023,April,25.63
II - Cagayan Valley,Nueva Vizcaya,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,43.75
II - Cagayan Valley,Nueva Vizcaya,TOMATO,1 KG,2023,April,
II - Cagayan Valley,Nueva Vizcaya,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,70.63
II - Cagayan Valley,Nueva Vizcaya,CHAYOTE,1 KG,2023,April,28.13
II - Cagayan Valley,Nueva Vizcaya,COMMON GOURD (UPO),1 KG,2023,April,31.25
II - Cagayan Valley,Nueva Vizcaya,PATOLA,1 KG,2023,April,75.0
II - Cagayan Valley,Nueva Vizcaya,SQUASH,1 KG,2023,April,31.88
II - Cagayan Valley,Nueva Vizcaya,OKRA,1 KG,2023,April,70.0
II - Cagayan Valley,Quirino,CUCUMBER (PIPINO),1 KG,2023,April,40.0
II - Cagayan Valley,Quirino,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,63.75
II - Cagayan Valley,Quirino,TOMATO,1 KG,2023,April,
II - Cagayan Valley,Quirino,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,
II - Cagayan Valley,Quirino,CHAYOTE,1 KG,2023,April,43.75
II - Cagayan Valley,Quirino,COMMON GOURD (UPO),1 KG,2023,April,
II - Cagayan Valley,Quirino,PATOLA,1 KG,2023,April,78.75
II - Cagayan Valley,Quirino,SQUASH,1 KG,2023,April,50.0
II - Cagayan Valley,Quirino,OKRA,1 KG,2023,April,
III - Central Luzon,Aurora,CUCUMBER (PIPINO),1 KG,2023,April,63.75
III - Central Luzon,Aurora,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,75.0
III - Central Luzon,Aurora,TOMATO,1 KG,2023,April,30.0
III - Central Luzon,Aurora,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,82.5
III - Central Luzon,Aurora,CHAYOTE,1 KG,2023,April,55.0
III - Central Luzon,Aurora,COMMON GOURD (UPO),1 KG,2023,April,29.38
III - Central Luzon,Aurora,PATOLA,1 KG,2023,April,
III - Central Luzon,Aurora,SQUASH,1 KG,2023,April,45.63
III - Central Luzon,Aurora,OKRA,1 KG,2023,April,72.5
III - Central Luzon,Bataan,CUCUMBER (PIPINO),1 KG,2023,April,73.38
III - Central Luzon,Bataan,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,75.38
III - Central Luzon,Bataan,TOMATO,1 KG,2023,April,36.38
III - Central Luzon,Bataan,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,136.63
III - Central Luzon,Bataan,CHAYOTE,1 KG,2023,April,54.63
III - Central Luzon,Bataan,COMMON GOURD (UPO),1 KG,2023,April,52.5
III - Central Luzon,Bataan,PATOLA,1 KG,2023,April,
III - Central Luzon,Bataan,SQUASH,1 KG,2023,April,
III - Central Luzon,Bataan,OKRA,1 KG,2023,April,
III - Central Luzon,Bulacan,CUCUMBER (PIPINO),1 KG,2023,April,56.88
III - Central Luzon,Bulacan,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,72.25
III - Central Luzon,Bulacan,TOMATO,1 KG,2023,April,30.5
III - Central Luzon,Bulacan,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,103.63
III - Central Luzon,Bulacan,CHAYOTE,1 KG,2023,April,38.75
III - Central Luzon,Bulacan,COMMON GOURD (UPO),1 KG,2023,April,
III - Central Luzon,Bulacan,PATOLA,1 KG,2023,April,
III - Central Luzon,Bulacan,SQUASH,1 KG,2023,April,
III - Central Luzon,Bulacan,OKRA,1 KG,2023,April,
III - Central Luzon,Nueva Ecija,CUCUMBER (PIPINO),1 KG,2023,April,56.88
III - Central Luzon,Nueva Ecija,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,50.0
III - Central Luzon,Nueva Ecija,TOMATO,1 KG,2023,April,20.0
III - Central Luzon,Nueva Ecija,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,86.25
III - Central Luzon,Nueva Ecija,CHAYOTE,1 KG,2023,April,
III - Central Luzon,Nueva Ecija,COMMON GOURD (UPO),1 KG,2023,April,21.88
III - Central Luzon,Nueva Ecija,PATOLA,1 KG,2023,April,
III - Central Luzon,Nueva Ecija,SQUASH,1 KG,2023,April,
III - Central Luzon,Nueva Ecija,OKRA,1 KG,2023,April,
III - Central Luzon,Pampanga,CUCUMBER (PIPINO),1 KG,2023,April,
III - Central Luzon,Pampanga,"EGGPLANT, LONG, PURPLE",1 KG,2023,April,58.63
III - Central Luzon,Pampanga,TOMATO,1 KG,2023,April,28.75
III - Central Luzon,Pampanga,"BITTER GOURD (AMPALAYA), FRUIT",1 KG,2023,April,100.5
III - Central Luzon,Pampanga,CHAYOTE,1 KG,2023,April,39.88
III - Central Luzon,Pampanga,COMMON GOURD (UPO),1 KG,2023,April,
