Region,Province,Commodity_Name,Unit,Year,Month,Retail_Price
X - Northern Mindanao,Lanao del Norte,CABBAGE,1 KG,2021,January,61.12
X - Northern Mindanao,Lanao del Norte,ALUGBATI,1 KG,2021,January,
X - Northern Mindanao,Lanao del Norte,KANGKONG,1 KG,2021,January,
X - Northern Mindanao,Lanao del Norte,MALUNGGAY,1 KG,2021,January,
X - Northern Mindanao,Lanao del Norte,"PECHAY, NATIVE",1 KG,2021,January,62.96
X - Northern Mindanao,Misamis Occidental,CABBAGE,1 KG,2021,January,95.77
X - Northern Mindanao,Misamis Occidental,ALUGBATI,1 KG,2021,January,
X - Northern Mindanao,Misamis Occidental,KANGKONG,1 KG,2021,January,
X - Northern Mindanao,Misamis Occidental,MALUNGGAY,1 KG,2021,January,
X - Northern Mindanao,Misamis Occidental,"PECHAY, NATIVE",1 KG,2021,January,85.83
X - Northern Mindanao,Misamis Oriental,CABBAGE,1 KG,2021,January,70.31
X - Northern Mindanao,Misamis Oriental,ALUGBATI,1 KG,2021,January,
X - Northern Mindanao,Misamis Oriental,KANGKONG,1 KG,2021,January,
X - Northern Mindanao,Misamis Oriental,MALUNGGAY,1 KG,2021,January,
X - Northern Mindanao,Misamis Oriental,"PECHAY, NATIVE",1 KG,2021,January,64.11
X - Northern Mindanao,City of Cagayan De Oro,CABBAGE,1 KG,2021,January,78.61
X - Northern Mindanao,City of Cagayan De Oro,ALUGBATI,1 KG,2021,January,
X - Northern Mindanao,City of Cagayan De Oro,KANGKONG,1 KG,2021,January,45.48
X - Northern Mindanao,City of Cagayan De Oro,MALUNGGAY,1 KG,2021,January,60.94
X - Northern Mindanao,City of Cagayan De Oro,"PECHAY, NATIVE",1 KG,2021,January,79.92
X - Northern Mindanao,City of Iligan,CABBAGE,1 KG,2021,January,59.56
X - Northern Mindanao,City of Iligan,ALUGBATI,1 KG,2021,January,
X - Northern Mindanao,City of Iligan,KANGKONG,1 KG,2021,January,
X - Northern Mindanao,City of Iligan,MALUNGGAY,1 KG,2021,January,
X - Northern Mindanao,City of Iligan,"PECHAY, NATIVE",1 KG,2021,January,42.9
XI - Davao Region,Davao de Oro (Compostela Valley),CABBAGE,1 KG,2021,January,98.56
XI - Davao Region,Davao de Oro (Compostela Valley),ALUGBATI,1 KG,2021,January,
XI - Davao Region,Davao de Oro (Compostela Valley),KANGKONG,1 KG,2021,January,
XI - Davao Region,Davao de Oro (Compostela Valley),MALUNGGAY,1 KG,2021,January,
XI - Davao Region,Davao de Oro (Compostela Valley),"PECHAY, NATIVE",1 KG,2021,January,99.88
XI - Davao Region,Davao del Norte,CABBAGE,1 KG,2021,January,76.13
XI - Davao Region,Davao del Norte,ALUGBATI,1 KG,2021,January,
XI - Davao Region,Davao del Norte,KANGKONG,1 KG,2021,January,
XI - Davao Region,Davao del Norte,MALUNGGAY,1 KG,2021,January,
XI - Davao Region,Davao del Norte,"PECHAY, NATIVE",1 KG,2021,January,80.6
XI - Davao Region,Davao del Sur,CABBAGE,1 KG,2021,January,51.67
XI - Davao Region,Davao del Sur,ALUGBATI,1 KG,2021,January,
XI - Davao Region,Davao del Sur,KANGKONG,1 KG,2021,January,
XI - Davao Region,Davao del Sur,MALUNGGAY,1 KG,2021,January,
XI - Davao Region,Davao del Sur,"PECHAY, NATIVE",1 KG,2021,January,
XI - Davao Region,Davao Occidental,CABBAGE,1 KG,2021,January,
XI - Davao Region,Davao Occidental,ALUGBATI,1 KG,2021,January,
XI - Davao Region,Davao Occidental,KANGKONG,1 KG,2021,January,
XI - Davao Region,Davao Occidental,MALUNGGAY,1 KG,2021,January,
XI - Davao Region,Davao Occidental,"PECHAY, NATIVE",1 KG,2021,January,
XI - Davao Region,Davao Oriental,CABBAGE,1 KG,2021,January,
XI - Davao Region,Davao Oriental,ALUGBATI,1 KG,2021,January,51.73
XI - Davao Region,Davao Oriental,KANGKONG,1 KG,2021,January,
XI - Davao Region,Davao Oriental,MALUNGGAY,1 KG,2021,January,
XI - Davao Region,Davao Oriental,"PECHAY, NATIVE",1 KG,2021,January,70.56
XI - Davao Region,City of Davao,CABBAGE,1 KG,2021,January,103.02
XI - Davao Region,City of Davao,ALUGBATI,1 KG,2021,January,
XI - Davao Region,City of Davao,KANGKONG,1 KG,2021,January,
XI - Davao Region,City of Davao,MALUNGGAY,1 KG,2021,January,
XI - Davao Region,City of Davao,"PECHAY, NATIVE",1 KG,2021,January,
XII - SOCCSKSARGEN,Cotabato (North Cotabato),CABBAGE,1 KG,2021,January,75.81
XII - SOCCSKSARGEN,Cotabato (North Cotabato),ALUGBATI,1 KG,2021,January,
XII - SOCCSKSARGEN,Cotabato (North Cotabato),KANGKONG,1 KG,2021,January,
XII - SOCCSKSARGEN,Cotabato (North Cotabato),MALUNGGAY,1 KG,2021,January,
XII - SOCCSKSARGEN,Cotabato (North Cotabato),"PECHAY, NATIVE",1 KG,2021,January,
XII - SOCCSKSARGEN,Sarangani,CABBAGE,1 KG,2021,January,76.78
XII - SOCCSKSARGEN,Sarangani,ALUGBATI,1 KG,2021,January,
XII - SOCCSKSARGEN,Sarangani,KANGKONG,1 KG,2021,January,
XII - SOCCSKSARGEN,Sarangani,MALUNGGAY,1 KG,2021,January,
XII - SOCCSKSARGEN,Sarangani,"PECHAY, NATIVE",1 KG,2021,January,
XII - SOCCSKSARGEN,South Cotabato,CABBAGE,1 KG,2021,January,60.7
XII - SOCCSKSARGEN,South Cotabato,ALUGBATI,1 KG,2021,January,
XII - SOCCSKSARGEN,South Cotabato,KANGKONG,1 KG,2021,January,
XII - SOCCSKSARGEN,South Cotabato,MALUNGGAY,1 KG,2021,January,
XII - SOCCSKSARGEN,South Cotabato,"PECHAY, NATIVE",1 KG,2021,January,66.59
XII - SOCCSKSARGEN,Sultan Kudarat,CABBAGE,1 KG,2021,January,67.22
XII - SOCCSKSARGEN,Sultan Kudarat,ALUGBATI,1 KG,2021,January,39.33
XII - SOCCSKSARGEN,Sultan Kudarat,KANGKONG,1 KG,2021,January,28.84
XII - SOCCSKSARGEN,Sultan Kudarat,MALUNGGAY,1 KG,2021,January,
XII - SOCCSKSARGEN,Sultan Kudarat,"PECHAY, NATIVE",1 KG,2021,January,66.76
XII - SOCCSKSARGEN,City of General Santos,CABBAGE,1 KG,2021,January,61.07
XII - SOCCSKSARGEN,City of General Santos,ALUGBATI,1 KG,2021,January,
XII - SOCCSKSARGEN,City of General Santos,KANGKONG,1 KG,2021,January,
XII - SOCCSKSARGEN,City of General Santos,MALUNGGAY,1 KG,2021,January,
XII - SOCCSKSARGEN,City of General Santos,"PECHAY, NATIVE",1 KG,2021,January,76.13
XIII - Caraga,Agusan del Norte,CABBAGE,1 KG,2021,January,71.0
XIII - Caraga,Agusan del Norte,ALUGBATI,1 KG,2021,January,
XIII - Caraga,Agusan del Norte,KANGKONG,1 KG,2021,January,
XIII - Caraga,Agusan del Norte,MALUNGGAY,1 KG,2021,January,
XIII - Caraga,Agusan del Norte,"PECHAY, NATIVE",1 KG,2021,January,92.5
XIII - Caraga,Agusan del Sur,CABBAGE,1 KG,2021,January,
XIII - Caraga,Agusan del Sur,ALUGBATI,1 KG,2021,January,56.41
XIII - Caraga,Agusan del Sur,KANGKONG,1 KG,2021,January,
XIII - Caraga,Agusan del Sur,MALUNGGAY,1 KG,2021,January,
XIII - Caraga,Agusan del Sur,"PECHAY, NATIVE",1 KG,2021,January,79.38
XIII - Caraga,Dinagat Islands,CABBAGE,1 KG,2021,January,108.28
XIII - Caraga,Dinagat Islands,ALUGBATI,1 KG,2021,January,
XIII - Caraga,Dinagat Islands,KANGKONG,1 KG,2021,January,
XIII - Caraga,Dinagat Islands,MALUNGGAY,1 KG,2021,January,
XIII - Caraga,Dinagat Islands,"PECHAY, NATIVE",1 KG,2021,January,83.55
XIII - Caraga,Surigao del Norte,CABBAGE,1 KG,2021,January,88.13
XIII - Caraga,Surigao del Norte,ALUGBATI,1 KG,2021,January,
XIII - Caraga,Surigao del Norte,KANGKONG,1 KG,2021,January,
XIII - Caraga,Surigao del Norte,MALUNGGAY,1 KG,2021,January,
XIII - Caraga,Surigao del Norte,"PECHAY, NATIVE",1 KG,2021,January,116.25
XIII - Caraga,Surigao del Sur,CABBAGE,1 KG,2021,January,86.25
XIII - Caraga,Surigao del Sur,ALUGBATI,1 KG,2021,January,
XIII - Caraga,Surigao del Sur,KANGKONG,1 KG,2021,January,
XIII - Caraga,Surigao del Sur,MALUNGGAY,1 KG,2021,January,
XIII - Caraga,Surigao del Sur,"PECHAY, NATIVE",1 KG,2021,January,80.0
XIII - Caraga,City of Butuan,CABBAGE,1 KG,2021,January,99.47
XIII - Caraga,City of Butuan,ALUGBATI,1 KG,2021,January,
XIII - Caraga,City of Butuan,KANGKONG,1 KG,2021,January,
XIII - Caraga,City of Butuan,MALUNGGAY,1 KG,2021,January,
XIII - Caraga,City of Butuan,"PECHAY, NATIVE",1 KG,2021,January,122.38
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,CABBAGE,1 KG,2021,January,99.08
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,ALUGBATI,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,KANGKONG,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,MALUNGGAY,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,"PECHAY, NATIVE",1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,CABBAGE,1 KG,2021,January,64.93
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,ALUGBATI,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,KANGKONG,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,MALUNGGAY,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,"PECHAY, NATIVE",1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,CABBAGE,1 KG,2021,January,74.46
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,ALUGBATI,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,KANGKONG,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,MALUNGGAY,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,"PECHAY, NATIVE",1 KG,2021,January,29.32
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,CABBAGE,1 KG,2021,January,108.22
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,ALUGBATI,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,KANGKONG,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,MALUNGGAY,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,"PECHAY, NATIVE",1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,CABBAGE,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,ALUGBATI,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,KANGKONG,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,MALUNGGAY,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,"PECHAY, NATIVE",1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,CABBAGE,1 KG,2021,January,79.63
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,ALUGBATI,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,KANGKONG,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,MALUNGGAY,1 KG,2021,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,"PECHAY, NATIVE",1 KG,2021,January,
CAR - Cordillera Administrative Region,Abra,CABBAGE,1 KG,2021,February,105.0
CAR - Cordillera Administrative Region,Abra,ALUGBATI,1 KG,2021,February,
CAR - Cordillera Administrative Region,Abra,KANGKONG,1 KG,2021,February,
CAR - Cordillera Administrative Region,Abra,MALUNGGAY,1 KG,2021,February,
CAR - Cordillera Administrative Region,Abra,"PECHAY, NATIVE",1 KG,2021,February,
CAR - Cordillera Administrative Region,Apayao,CABBAGE,1 KG,2021,February,113.75
CAR - Cordillera Administrative Region,Apayao,ALUGBATI,1 KG,2021,February,
CAR - Cordillera Administrative Region,Apayao,KANGKONG,1 KG,2021,February,
CAR - Cordillera Administrative Region,Apayao,MALUNGGAY,1 KG,2021,February,
CAR - Cordillera Administrative Region,Apayao,"PECHAY, NATIVE",1 KG,2021,February,
CAR - Cordillera Administrative Region,Benguet,CABBAGE,1 KG,2021,February,53.75
CAR - Cordillera Administrative Region,Benguet,ALUGBATI,1 KG,2021,February,
CAR - Cordillera Administrative Region,Benguet,KANGKONG,1 KG,2021,February,
CAR - Cordillera Administrative Region,Benguet,MALUNGGAY,1 KG,2021,February,
CAR - Cordillera Administrative Region,Benguet,"PECHAY, NATIVE",1 KG,2021,February,
CAR - Cordillera Administrative Region,Ifugao,CABBAGE,1 KG,2021,February,90.0
CAR - Cordillera Administrative Region,Ifugao,ALUGBATI,1 KG,2021,February,
CAR - Cordillera Administrative Region,Ifugao,KANGKONG,1 KG,2021,February,
CAR - Cordillera Administrative Region,Ifugao,MALUNGGAY,1 KG,2021,February,
CAR - Cordillera Administrative Region,Ifugao,"PECHAY, NATIVE",1 KG,2021,February,
CAR - Cordillera Administrative Region,Kalinga,CABBAGE,1 KG,2021,February,87.5
CAR - Cordillera Administrative Region,Kalinga,ALUGBATI,1 KG,2021,February,
CAR - Cordillera Administrative Region,Kalinga,KANGKONG,1 KG,2021,February,
CAR - Cordillera Administrative Region,Kalinga,MALUNGGAY,1 KG,2021,February,
CAR - Cordillera Administrative Region,Kalinga,"PECHAY, NATIVE",1 KG,2021,February,
CAR - Cordillera Administrative Region,Mountain Province,CABBAGE,1 KG,2021,February,65.0
CAR - Cordillera Administrative Region,Mountain Province,ALUGBATI,1 KG,2021,February,
CAR - Cordillera Administrative Region,Mountain Province,KANGKONG,1 KG,2021,February,
CAR - Cordillera Administrative Region,Mountain Province,MALUNGGAY,1 KG,2021,February,
CAR - Cordillera Administrative Region,Mountain Province,"PECHAY, NATIVE",1 KG,2021,February,
CAR - Cordillera Administrative Region,City of Baguio,CABBAGE,1 KG,2021,February,90.77
CAR - Cordillera Administrative Region,City of Baguio,ALUGBATI,1 KG,2021,February,
CAR - Cordillera Administrative Region,City of Baguio,KANGKONG,1 KG,2021,February,
CAR - Cordillera Administrative Region,City of Baguio,MALUNGGAY,1 KG,2021,February,
CAR - Cordillera Administrative Region,City of Baguio,"PECHAY, NATIVE",1 KG,2021,February,
I - Ilocos Region,Ilocos Norte,CABBAGE,1 KG,2021,February,81.25
I - Ilocos Region,Ilocos Norte,ALUGBATI,1 KG,2021,February,
I - Ilocos Region,Ilocos Norte,KANGKONG,1 KG,2021,February,
I - Ilocos Region,Ilocos Norte,MALUNGGAY,1 KG,2021,February,
I - Ilocos Region,Ilocos Norte,"PECHAY, NATIVE",1 KG,2021,February,
I - Ilocos Region,Ilocos Sur,CABBAGE,1 KG,2021,February,115.22
I - Ilocos Region,Ilocos Sur,ALUGBATI,1 KG,2021,February,
I - Ilocos Region,Ilocos Sur,KANGKONG,1 KG,2021,February,
I - Ilocos Region,Ilocos Sur,MALUNGGAY,1 KG,2021,February,
I - Ilocos Region,Ilocos Sur,"PECHAY, NATIVE",1 KG,2021,February,
I - Ilocos Region,La Union,CABBAGE,1 KG,2021,February,105.0
I - Ilocos Region,La Union,ALUGBATI,1 KG,2021,February,
I - Ilocos Region,La Union,KANGKONG,1 KG,2021,February,
I - Ilocos Region,La Union,MALUNGGAY,1 KG,2021,February,
I - Ilocos Region,La Union,"PECHAY, NATIVE",1 KG,2021,February,
I - Ilocos Region,Pangasinan,CABBAGE,1 KG,2021,February,108.51
I - Ilocos Region,Pangasinan,ALUGBATI,1 KG,2021,February,
I - Ilocos Region,Pangasinan,KANGKONG,1 KG,2021,February,
I - Ilocos Region,Pangasinan,MALUNGGAY,1 KG,2021,February,
I - Ilocos Region,Pangasinan,"PECHAY, NATIVE",1 KG,2021,February,46.94
II - Cagayan Valley,Batanes,CABBAGE,1 KG,2021,February,135.0
II - Cagayan Valley,Batanes,ALUGBATI,1 KG,2021,February,
II - Cagayan Valley,Batanes,KANGKONG,1 KG,2021,February,
II - Cagayan Valley,Batanes,MALUNGGAY,1 KG,2021,February,
II - Cagayan Valley,Batanes,"PECHAY, NATIVE",1 KG,2021,February,
II - Cagayan Valley,Cagayan,CABBAGE,1 KG,2021,February,93.48
II - Cagayan Valley,Cagayan,ALUGBATI,1 KG,2021,February,
II - Cagayan Valley,Cagayan,KANGKONG,1 KG,2021,February,
II - Cagayan Valley,Cagayan,MALUNGGAY,1 KG,2021,February,
II - Cagayan Valley,Cagayan,"PECHAY, NATIVE",1 KG,2021,February,
II - Cagayan Valley,Isabela,CABBAGE,1 KG,2021,February,94.77
II - Cagayan Valley,Isabela,ALUGBATI,1 KG,2021,February,
II - Cagayan Valley,Isabela,KANGKONG,1 KG,2021,February,
II - Cagayan Valley,Isabela,MALUNGGAY,1 KG,2021,February,
II - Cagayan Valley,Isabela,"PECHAY, NATIVE",1 KG,2021,February,
II - Cagayan Valley,Nueva Vizcaya,CABBAGE,1 KG,2021,February,67.71
II - Cagayan Valley,Nueva Vizcaya,ALUGBATI,1 KG,2021,February,
II - Cagayan Valley,Nueva Vizcaya,KANGKONG,1 KG,2021,February,
II - Cagayan Valley,Nueva Vizcaya,MALUNGGAY,1 KG,2021,February,
II - Cagayan Valley,Nueva Vizcaya,"PECHAY, NATIVE",1 KG,2021,February,
II - Cagayan Valley,Quirino,CABBAGE,1 KG,2021,February,
II - Cagayan Valley,Quirino,ALUGBATI,1 KG,2021,February,
II - Cagayan Valley,Quirino,KANGKONG,1 KG,2021,February,
II - Cagayan Valley,Quirino,MALUNGGAY,1 KG,2021,February,
II - Cagayan Valley,Quirino,"PECHAY, NATIVE",1 KG,2021,February,65.0
III - Central Luzon,Aurora,CABBAGE,1 KG,2021,February,118.62
III - Central Luzon,Aurora,ALUGBATI,1 KG,2021,February,
III - Central Luzon,Aurora,KANGKONG,1 KG,2021,February,
III - Central Luzon,Aurora,MALUNGGAY,1 KG,2021,February,
III - Central Luzon,Aurora,"PECHAY, NATIVE",1 KG,2021,February,
III - Central Luzon,Bataan,CABBAGE,1 KG,2021,February,115.0
III - Central Luzon,Bataan,ALUGBATI,1 KG,2021,February,
III - Central Luzon,Bataan,KANGKONG,1 KG,2021,February,
III - Central Luzon,Bataan,MALUNGGAY,1 KG,2021,February,
III - Central Luzon,Bataan,"PECHAY, NATIVE",1 KG,2021,February,
III - Central Luzon,Bulacan,CABBAGE,1 KG,2021,February,138.88
III - Central Luzon,Bulacan,ALUGBATI,1 KG,2021,February,
III - Central Luzon,Bulacan,KANGKONG,1 KG,2021,February,
III - Central Luzon,Bulacan,MALUNGGAY,1 KG,2021,February,
III - Central Luzon,Bulacan,"PECHAY, NATIVE",1 KG,2021,February,
III - Central Luzon,Nueva Ecija,CABBAGE,1 KG,2021,February,84.38
III - Central Luzon,Nueva Ecija,ALUGBATI,1 KG,2021,February,
III - Central Luzon,Nueva Ecija,KANGKONG,1 KG,2021,February,
III - Central Luzon,Nueva Ecija,MALUNGGAY,1 KG,2021,February,
III - Central Luzon,Nueva Ecija,"PECHAY, NATIVE",1 KG,2021,February,
III - Central Luzon,Pampanga,CABBAGE,1 KG,2021,February,
III - Central Luzon,Pampanga,ALUGBATI,1 KG,2021,February,
III - Central Luzon,Pampanga,KANGKONG,1 KG,2021,February,
III - Central Luzon,Pampanga,MALUNGGAY,1 KG,2021,February,
III - Central Luzon,Pampanga,"PECHAY, NATIVE",1 KG,2021,February,
III - Central Luzon,Tarlac,CABBAGE,1 KG,2021,February,146.21
III - Central Luzon,Tarlac,ALUGBATI,1 KG,2021,February,
III - Central Luzon,Tarlac,KANGKONG,1 KG,2021,February,
III - Central Luzon,Tarlac,MALUNGGAY,1 KG,2021,February,
III - Central Luzon,Tarlac,"PECHAY, NATIVE",1 KG,2021,February,
III - Central Luzon,Zambales,CABBAGE,1 KG,2021,February,186.13
III - Central Luzon,Zambales,ALUGBATI,1 KG,2021,February,
III - Central Luzon,Zambales,KANGKONG,1 KG,2021,February,
III - Central Luzon,Zambales,MALUNGGAY,1 KG,2021,February,
III - Central Luzon,Zambales,"PECHAY, NATIVE",1 KG,2021,February,
III - Central Luzon,City of Angeles,CABBAGE,1 KG,2021,February,
III - Central Luzon,City of Angeles,ALUGBATI,1 KG,2021,February,
III - Central Luzon,City of Angeles,KANGKONG,1 KG,2021,February,
III - Central Luzon,City of Angeles,MALUNGGAY,1 KG,2021,February,
III - Central Luzon,City of Angeles,"PECHAY, NATIVE",1 KG,2021,February,
III - Central Luzon,City of Olongapo,CABBAGE,1 KG,2021,February,214.4
III - Central Luzon,City of Olongapo,ALUGBATI,1 KG,2021,February,
III - Central Luzon,City of Olongapo,KANGKONG,1 KG,2021,February,
III - Central Luzon,City of Olongapo,MALUNGGAY,1 KG,2021,February,
III - Central Luzon,City of Olongapo,"PECHAY, NATIVE",1 KG,2021,February,
IV-A - CALABARZON,Batangas,CABBAGE,1 KG,2021,February,169.03
IV-A - CALABARZON,Batangas,ALUGBATI,1 KG,2021,February,
IV-A - CALABARZON,Batangas,KANGKONG,1 KG,2021,February,
IV-A - CALABARZON,Batangas,MALUNGGAY,1 KG,2021,February,
IV-A - CALABARZON,Batangas,"PECHAY, NATIVE",1 KG,2021,February,
IV-A - CALABARZON,Cavite,CABBAGE,1 KG,2021,February,124.73
IV-A - CALABARZON,Cavite,ALUGBATI,1 KG,2021,February,
IV-A - CALABARZON,Cavite,KANGKONG,1 KG,2021,February,
IV-A - CALABARZON,Cavite,MALUNGGAY,1 KG,2021,February,
IV-A - CALABARZON,Cavite,"PECHAY, NATIVE",1 KG,2021,February,
IV-A - CALABARZON,Laguna,CABBAGE,1 KG,2021,February,
IV-A - CALABARZON,Laguna,ALUGBATI,1 KG,2021,February,
IV-A - CALABARZON,Laguna,KANGKONG,1 KG,2021,February,
IV-A - CALABARZON,Laguna,MALUNGGAY,1 KG,2021,February,
IV-A - CALABARZON,Laguna,"PECHAY, NATIVE",1 KG,2021,February,
IV-A - CALABARZON,Quezon,CABBAGE,1 KG,2021,February,132.5
IV-A - CALABARZON,Quezon,ALUGBATI,1 KG,2021,February,
IV-A - CALABARZON,Quezon,KANGKONG,1 KG,2021,February,
IV-A - CALABARZON,Quezon,MALUNGGAY,1 KG,2021,February,
IV-A - CALABARZON,Quezon,"PECHAY, NATIVE",1 KG,2021,February,
IV-A - CALABARZON,Rizal,CABBAGE,1 KG,2021,February,
IV-A - CALABARZON,Rizal,ALUGBATI,1 KG,2021,February,
IV-A - CALABARZON,Rizal,KANGKONG,1 KG,2021,February,
IV-A - CALABARZON,Rizal,MALUNGGAY,1 KG,2021,February,
IV-A - CALABARZON,Rizal,"PECHAY, NATIVE",1 KG,2021,February,
IV-A - CALABARZON,City of Lucena,CABBAGE,1 KG,2021,February,159.96
IV-A - CALABARZON,City of Lucena,ALUGBATI,1 KG,2021,February,
IV-A - CALABARZON,City of Lucena,KANGKONG,1 KG,2021,February,
IV-A - CALABARZON,City of Lucena,MALUNGGAY,1 KG,2021,February,
IV-A - CALABARZON,City of Lucena,"PECHAY, NATIVE",1 KG,2021,February,
MIMAROPA Region,Marinduque,CABBAGE,1 KG,2021,February,166.98
MIMAROPA Region,Marinduque,ALUGBATI,1 KG,2021,February,
MIMAROPA Region,Marinduque,KANGKONG,1 KG,2021,February,
MIMAROPA Region,Marinduque,MALUNGGAY,1 KG,2021,February,
MIMAROPA Region,Marinduque,"PECHAY, NATIVE",1 KG,2021,February,
MIMAROPA Region,Occidental Mindoro,CABBAGE,1 KG,2021,February,143.61
MIMAROPA Region,Occidental Mindoro,ALUGBATI,1 KG,2021,February,
MIMAROPA Region,Occidental Mindoro,KANGKONG,1 KG,2021,February,
MIMAROPA Region,Occidental Mindoro,MALUNGGAY,1 KG,2021,February,
MIMAROPA Region,Occidental Mindoro,"PECHAY, NATIVE",1 KG,2021,February,
MIMAROPA Region,Oriental Mindoro,CABBAGE,1 KG,2021,February,205.54
MIMAROPA Region,Oriental Mindoro,ALUGBATI,1 KG,2021,February,
MIMAROPA Region,Oriental Mindoro,KANGKONG,1 KG,2021,February,
MIMAROPA Region,Oriental Mindoro,MALUNGGAY,1 KG,2021,February,
MIMAROPA Region,Oriental Mindoro,"PECHAY, NATIVE",1 KG,2021,February,
MIMAROPA Region,Palawan,CABBAGE,1 KG,2021,February,230.26
MIMAROPA Region,Palawan,ALUGBATI,1 KG,2021,February,
MIMAROPA Region,Palawan,KANGKONG,1 KG,2021,February,
MIMAROPA Region,Palawan,MALUNGGAY,1 KG,2021,February,
MIMAROPA Region,Palawan,"PECHAY, NATIVE",1 KG,2021,February,
MIMAROPA Region,Romblon,CABBAGE,1 KG,2021,February,76.76
MIMAROPA Region,Romblon,ALUGBATI,1 KG,2021,February,
